Engine Size(L),Cylinders,Gearbox_Type,Gearbox_Number,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Model Features_Flexible-fuel vehicle,Model Features_Four-wheel drive,Model Features_Long wheelbase,Model Features_Short wheelbase,Vehicle Class_FULL-SIZE,Vehicle Class_MID-SIZE,Vehicle Class_MINICOMPACT,Vehicle Class_MINIVAN,Vehicle Class_PICKUP TRUCK - SMALL,Vehicle Class_PICKUP TRUCK - STANDARD,Vehicle Class_SPECIAL PURPOSE VEHICLE,Vehicle Class_STATION WAGON - MID-SIZE,Vehicle Class_STATION WAGON - SMALL,Vehicle Class_SUBCOMPACT,Vehicle Class_SUV - SMALL,Vehicle Class_SUV - STANDARD,Vehicle Class_TWO-SEATER,Vehicle Class_VAN - CARGO,Vehicle Class_VAN - PASSENGER,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z,Make
3.7,6,1,6.0,14.0,9.9,12.2,23,281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LINCOLN
3.5,6,1,10.0,14.9,11.2,13.2,21,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FORD
2.7,4,0,5.0,12.4,11.4,11.9,24,279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
3.6,6,1,5.0,18.9,12.7,16.1,18,268,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DODGE
2.0,4,1,7.0,13.6,10.0,12.0,24,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,MERCEDES-BENZ
1.6,4,0,6.0,11.1,8.2,9.8,29,227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KIA
1.5,4,1,6.0,10.0,7.0,8.7,32,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,0,6.0,11.4,8.2,9.9,29,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VOLKSWAGEN
4.0,8,1,7.0,13.4,9.6,11.7,24,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
2.0,4,0,6.0,10.6,7.3,9.1,31,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,AUDI
1.8,4,0,6.0,8.5,6.6,7.6,37,178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
3.0,6,1,8.0,11.6,7.7,9.9,29,232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BMW
2.4,4,1,6.0,11.6,9.3,10.6,27,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HYUNDAI
1.6,4,0,6.0,8.6,6.6,7.7,37,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HYUNDAI
3.5,6,1,10.0,13.5,10.1,12.0,24,281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,1,8.0,10.4,7.4,9.1,31,212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HYUNDAI
3.3,6,1,6.0,13.2,9.4,11.5,25,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HYUNDAI
1.4,4,1,8.0,8.6,6.5,7.6,37,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,VOLKSWAGEN
5.5,8,1,7.0,12.3,8.7,10.7,26,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,MERCEDES-BENZ
3.6,6,1,9.0,12.5,8.8,10.9,26,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BUICK
2.0,4,0,6.0,9.8,7.3,8.7,32,204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KIA
5.0,8,1,8.0,16.6,12.3,14.7,19,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LAND ROVER
1.5,4,1,9.0,9.2,7.9,8.6,33,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,GMC
2.0,4,1,8.0,9.8,7.6,8.8,32,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,VOLVO
3.5,6,1,6.0,14.5,10.6,12.7,22,292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
1.4,4,0,6.0,9.9,7.7,8.9,32,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
3.8,6,0,7.0,12.6,9.9,11.4,25,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
3.7,6,1,6.0,14.0,10.3,12.3,23,283,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,1,9.0,11.8,9.2,10.6,27,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
4.7,8,0,6.0,18.1,12.3,15.5,18,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ASTON MARTIN
3.5,6,1,10.0,13.8,11.2,12.6,22,296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.4,4,1,6.0,11.3,8.3,10.0,28,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HYUNDAI
1.5,3,1,8.0,9.8,7.1,8.6,33,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MINI
2.0,4,1,6.0,11.5,8.0,9.9,29,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,FORD
3.6,6,1,5.0,13.3,9.5,11.6,24,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SUBARU
2.0,4,1,9.0,11.7,9.4,10.7,26,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,BUICK
1.5,4,1,6.854092526690391,8.3,7.0,7.7,37,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HONDA
2.0,4,1,6.854092526690391,9.8,8.8,9.3,30,218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NISSAN
1.6,4,1,6.0,10.5,7.9,9.3,30,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,FORD
1.6,4,0,6.0,8.3,6.7,7.6,37,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HYUNDAI
3.0,6,1,8.0,12.4,8.8,10.8,26,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,JAGUAR
3.0,6,1,8.0,13.0,8.9,11.1,25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,BMW
2.5,4,0,6.0,12.1,9.0,10.7,26,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,PORSCHE
2.0,4,0,5.0,12.9,9.5,11.4,25,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FORD
2.0,4,1,7.0,8.7,7.5,8.2,34,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
3.5,6,1,6.0,13.7,9.6,11.8,24,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,FORD
3.0,6,1,8.0,11.4,7.8,9.8,29,228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BMW
4.8,8,0,7.0,15.3,9.7,12.8,22,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
4.7,8,1,7.0,14.2,9.4,12.0,24,276,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
2.0,4,1,8.0,10.4,7.5,9.1,31,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,FORD
5.3,8,1,6.0,22.1,15.4,19.1,15,317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CHEVROLET
2.0,4,1,8.0,10.2,7.8,9.2,31,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,JAGUAR
3.6,6,1,9.0,12.4,8.4,10.6,27,249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHRYSLER
1.8,4,1,7.0,8.9,7.5,8.2,34,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,HONDA
2.0,4,1,8.0,11.0,7.8,9.5,30,224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CADILLAC
3.2,6,1,9.0,12.2,9.0,10.8,26,248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
3.5,6,1,6.0,13.7,9.7,11.9,24,274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FORD
6.2,8,1,10.0,16.4,10.7,13.8,20,325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GMC
1.5,4,1,6.0,10.0,7.0,8.7,32,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
3.6,6,1,6.0,13.9,9.3,11.8,24,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VOLKSWAGEN
3.6,6,1,6.0,19.4,13.0,16.5,17,264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BUICK
3.0,6,0,6.0,13.8,9.4,11.9,24,280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BMW
3.5,6,1,6.854092526690391,11.9,8.6,10.4,27,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NISSAN
2.5,4,1,6.0,12.0,8.8,10.6,27,247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,1,6.0,8.4,5.8,7.2,39,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
3.5,6,0,7.0,19.8,12.8,16.6,17,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,FORD
2.0,4,1,6.0,11.8,9.1,10.6,27,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,BUICK
2.5,4,1,6.854092526690391,9.6,7.4,8.6,33,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NISSAN
3.6,6,1,9.0,12.4,7.6,10.2,28,241,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHRYSLER
1.8,4,0,5.0,9.5,6.6,8.2,34,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,VOLKSWAGEN
2.0,4,1,6.0,11.1,7.9,9.7,29,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VOLKSWAGEN
2.0,4,0,7.0,9.1,6.8,8.1,35,188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,AUDI
3.5,6,1,6.854092526690391,12.0,8.9,10.6,27,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NISSAN
2.0,4,0,6.0,9.8,7.3,8.7,32,204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KIA
2.0,4,1,8.0,10.2,7.0,8.8,32,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
2.0,4,1,8.0,9.8,7.9,8.9,32,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,AUDI
3.5,6,0,9.0,11.1,10.8,11.0,26,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ACURA
1.4,4,1,6.0,9.1,7.6,8.4,34,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,CHEVROLET
3.5,6,1,10.0,14.1,10.6,12.5,23,294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FORD
5.3,8,1,6.0,22.3,18.1,20.5,14,342,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,CHEVROLET
1.6,4,1,6.0,9.4,7.9,8.7,32,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MINI
2.0,4,1,8.0,10.5,6.9,8.9,32,209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
4.7,8,1,9.0,13.9,9.3,11.8,24,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
3.6,6,1,8.0,12.7,9.6,11.3,25,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,JEEP
2.0,4,1,6.0,5.5,5.7,5.6,50,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LEXUS
2.5,4,1,6.0,10.6,8.4,9.6,29,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,MAZDA
2.0,4,1,6.854092526690391,5.7,6.2,5.9,48,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
3.0,6,1,8.0,11.2,7.3,9.4,30,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
3.5,6,1,6.0,12.1,8.1,10.3,27,237,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
1.6,4,1,6.0,8.5,6.5,7.6,37,175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FORD
3.0,6,1,8.0,11.4,8.2,9.9,29,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,AUDI
2.0,4,1,6.0,9.1,7.1,8.2,34,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HYUNDAI
3.0,6,0,7.0,10.8,8.4,9.7,29,228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
4.3,6,1,6.0,14.2,10.7,12.6,22,296,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GMC
6.4,8,0,6.0,16.7,10.4,13.9,20,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DODGE
2.4,4,1,9.0,14.4,10.2,12.5,23,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,JEEP
6.2,8,0,6.0,17.2,12.0,14.9,19,349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CHEVROLET
2.0,4,1,6.0,11.9,8.5,10.4,27,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FORD
3.0,6,0,8.0,11.3,8.6,10.1,28,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
5.6,8,1,7.0,17.8,12.3,15.3,18,360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,INFINITI
2.0,4,1,6.0,6.0,5.3,5.7,50,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HYUNDAI
3.5,6,0,6.0,13.8,11.4,12.7,22,299,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
3.6,6,1,8.0,12.4,7.8,10.3,27,242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DODGE
2.0,4,1,8.0,10.7,9.8,10.3,27,241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
3.5,6,1,10.0,13.6,10.1,12.0,24,282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
3.5,6,1,7.0,11.6,7.9,9.9,29,233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NISSAN
3.0,6,0,7.0,13.7,10.0,12.1,23,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,BMW
2.5,4,1,6.0,10.0,7.0,8.6,33,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHEVROLET
3.6,6,1,5.0,14.7,11.7,13.4,21,313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,JEEP
1.4,4,0,6.0,9.0,6.7,7.9,36,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,FIAT
4.0,8,1,9.0,14.0,8.7,11.6,24,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
3.6,6,1,6.0,13.9,9.6,12.0,24,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,GMC
3.6,6,1,6.0,13.3,9.0,11.4,25,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CADILLAC
5.7,8,1,6.0,18.7,13.3,16.3,17,382,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,RAM
6.2,8,1,10.0,16.5,10.9,13.9,20,327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GMC
3.0,6,1,8.0,12.6,9.6,11.3,25,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LAND ROVER
3.5,6,1,8.0,10.8,7.6,9.4,30,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
3.8,6,0,7.0,13.1,9.2,11.4,25,262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
1.6,4,0,5.0,8.6,6.6,7.7,37,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NISSAN
4.8,8,1,8.0,16.3,11.0,13.9,20,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,PORSCHE
3.3,6,1,6.0,12.8,10.2,11.6,24,273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FORD
2.0,4,1,8.0,10.5,6.9,8.9,32,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
3.0,6,1,8.0,11.2,7.8,9.7,29,227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BMW
1.4,4,1,6.0,8.8,6.6,7.8,36,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHEVROLET
5.0,8,0,6.0,16.7,10.2,13.8,20,324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FORD
2.5,4,1,6.0,9.7,7.8,8.8,32,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,MAZDA
4.6,8,1,6.0,15.7,11.7,13.9,20,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,LEXUS
2.4,4,1,6.0,11.5,8.2,10.0,28,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,GMC
1.5,3,1,6.0,8.7,6.6,7.7,37,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MINI
2.0,4,1,8.0,12.6,9.6,11.2,25,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SUBARU
3.6,6,1,8.0,12.9,9.3,11.3,25,260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,RAM
3.5,6,1,7.0,17.8,13.8,16.0,18,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MERCEDES-BENZ
3.7,6,1,6.0,16.6,12.6,14.8,19,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FORD
3.0,6,1,9.0,12.3,8.5,10.6,27,237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,MERCEDES-BENZ
2.5,4,1,6.0,11.1,8.6,10.0,28,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,BUICK
2.0,4,0,6.0,11.0,8.3,9.8,29,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,PORSCHE
2.0,4,0,6.0,8.7,6.4,7.7,37,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MAZDA
5.3,8,1,6.0,21.0,15.0,18.3,15,309,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,GMC
2.0,4,1,8.0,10.6,7.7,9.3,30,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VOLVO
1.6,4,0,6.0,9.1,6.7,8.0,35,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,MINI
3.6,6,1,8.0,12.4,7.7,10.3,27,237,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DODGE
3.6,6,1,8.0,12.4,7.7,10.3,27,237,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHRYSLER
2.0,4,0,6.0,10.4,7.7,9.2,31,212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,VOLKSWAGEN
3.7,6,1,7.0,14.6,10.7,12.8,22,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INFINITI
2.0,4,0,6.0,11.2,8.3,9.9,29,232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TOYOTA
3.5,6,1,6.0,14.8,10.4,12.8,22,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FORD
3.8,6,0,7.0,12.6,8.6,10.8,26,248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PORSCHE
5.3,8,1,6.0,20.0,13.5,17.1,17,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CHEVROLET
3.0,6,0,7.0,14.5,10.5,12.7,22,299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BMW
2.0,4,1,8.0,10.4,7.1,8.9,32,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
5.7,8,1,8.0,16.1,11.5,14.0,20,328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,RAM
2.0,4,1,9.0,11.2,8.2,9.8,29,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,LAND ROVER
4.6,8,1,6.0,15.9,12.3,14.3,20,329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TOYOTA
5.3,8,1,6.0,19.5,13.7,16.9,17,270,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,GMC
2.5,4,1,5.0,13.7,10.6,12.3,23,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NISSAN
2.0,4,1,6.854092526690391,6.2,6.4,6.3,45,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LINCOLN
5.0,8,1,8.0,15.6,10.4,13.2,21,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENESIS
3.0,6,1,8.0,14.1,9.8,12.2,23,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MASERATI
4.0,6,1,5.0,15.7,11.3,13.7,21,315,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NISSAN
2.4,4,1,6.854092526690391,9.5,7.5,8.6,33,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HONDA
2.9,6,1,8.0,13.8,9.6,11.9,24,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ALFA ROMEO
2.0,4,1,8.0,10.7,7.8,9.4,30,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VOLVO
2.5,4,1,7.0,9.3,7.0,8.2,34,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SUBARU
6.2,8,0,7.0,18.1,12.6,15.6,18,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,MERCEDES-BENZ
3.0,6,0,6.0,13.4,9.6,11.7,24,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BMW
2.0,4,0,7.0,10.8,8.0,9.5,30,224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,AUDI
3.6,6,1,8.0,12.4,7.7,10.3,27,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CHRYSLER
2.0,4,0,6.0,10.6,7.4,9.2,31,215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MINI
